id,learner_id,movie_id,rating,predicted_rating,context_time
7593,22,298,,42.184123,2017-12-06 14:53:03.445503+00
7594,22,299,,29.154944,2017-12-06 14:53:03.471716+00
7595,22,300,,32.702111,2017-12-06 14:53:03.501722+00
7596,22,301,,26.565868,2017-12-06 14:53:03.529613+00
7597,22,302,,31.499634,2017-12-06 14:53:03.556211+00
7598,22,303,,34.418795,2017-12-06 14:53:03.585379+00
7599,22,304,,25.675346,2017-12-06 14:53:03.615144+00
7600,22,305,,39.300361,2017-12-06 14:53:03.643191+00
7601,22,306,,34.623407,2017-12-06 14:53:03.670003+00
7602,22,307,,41.766366,2017-12-06 14:53:03.696914+00
7603,22,308,,30.631846,2017-12-06 14:53:03.722774+00
7604,22,309,,35.484681,2017-12-06 14:53:03.748085+00
7605,22,310,,36.198912,2017-12-06 14:53:03.772856+00
7606,22,311,,32.784328,2017-12-06 14:53:03.797056+00
7607,22,312,,40.362547,2017-12-06 14:53:03.821388+00
7608,22,313,,29.304523,2017-12-06 14:53:03.845353+00
7609,22,314,,29.969084,2017-12-06 14:53:03.869342+00
7610,22,315,,34.505648,2017-12-06 14:53:03.893609+00
7611,22,316,,35.989670,2017-12-06 14:53:03.917897+00
7612,22,317,,46.680169,2017-12-06 14:53:03.943877+00
7613,22,318,,35.893708,2017-12-06 14:53:03.967959+00
7614,22,319,,30.411857,2017-12-06 14:53:03.993054+00
7615,22,320,,37.666078,2017-12-06 14:53:04.020996+00
7616,22,321,,33.362794,2017-12-06 14:53:04.051447+00
7617,22,322,,29.169343,2017-12-06 14:53:04.078575+00
7618,22,323,,27.575302,2017-12-06 14:53:04.104192+00
7619,22,324,,36.831404,2017-12-06 14:53:04.131164+00
7620,22,325,,30.552728,2017-12-06 14:53:04.156943+00
7621,22,326,,28.724933,2017-12-06 14:53:04.185255+00
7622,22,327,,39.699032,2017-12-06 14:53:04.209082+00
7623,22,328,,31.765688,2017-12-06 14:53:04.233134+00
7624,22,329,,29.806881,2017-12-06 14:53:04.25679+00
7625,22,330,,37.117716,2017-12-06 14:53:04.280148+00
7626,22,331,,33.479820,2017-12-06 14:53:04.304446+00
7627,22,332,,46.753264,2017-12-06 14:53:04.328825+00
7628,22,333,,35.711285,2017-12-06 14:53:04.352895+00
7629,22,334,,35.815033,2017-12-06 14:53:04.37646+00
7630,22,335,,36.605901,2017-12-06 14:53:04.400851+00
7631,22,336,,31.790112,2017-12-06 14:53:04.424443+00
7632,22,337,,38.243776,2017-12-06 14:53:04.451089+00
7633,22,338,,35.554988,2017-12-06 14:53:04.475727+00
7634,22,339,,38.254787,2017-12-06 14:53:04.499959+00
7635,22,340,,34.592752,2017-12-06 14:53:04.524213+00
7636,22,341,,39.758195,2017-12-06 14:53:04.550555+00
7637,22,342,,33.380163,2017-12-06 14:53:04.577698+00
7638,22,343,,33.131811,2017-12-06 14:53:04.604042+00
7639,22,344,,34.944791,2017-12-06 14:53:04.628421+00
7640,22,345,,23.818528,2017-12-06 14:53:04.653783+00
7641,22,346,,35.888459,2017-12-06 14:53:04.677919+00
7642,22,347,,30.652323,2017-12-06 14:53:04.702673+00
7643,22,348,,29.865537,2017-12-06 14:53:04.729142+00
7644,22,349,,43.328232,2017-12-06 14:53:04.75507+00
7645,22,350,,26.857828,2017-12-06 14:53:04.779619+00
7646,22,351,,35.826108,2017-12-06 14:53:04.804795+00
7647,22,352,,41.725208,2017-12-06 14:53:04.831908+00
7648,22,353,,29.766075,2017-12-06 14:53:04.859705+00
7649,22,354,,30.984952,2017-12-06 14:53:04.884466+00
7650,22,355,,30.202291,2017-12-06 14:53:04.909529+00
7651,22,356,,42.664855,2017-12-06 14:53:04.93432+00
7652,22,357,,34.663781,2017-12-06 14:53:04.961+00
7653,22,358,,39.154897,2017-12-06 14:53:04.988878+00
7654,22,359,,28.918754,2017-12-06 14:53:05.016615+00
7655,22,360,,37.979944,2017-12-06 14:53:05.041903+00
7656,22,361,,40.131965,2017-12-06 14:53:05.066111+00
7657,22,362,,34.250977,2017-12-06 14:53:05.096612+00
7658,22,363,,33.976579,2017-12-06 14:53:05.124103+00
7659,22,364,,33.293840,2017-12-06 14:53:05.150198+00
7660,22,365,,42.571602,2017-12-06 14:53:05.178248+00
7661,22,366,,37.208800,2017-12-06 14:53:05.204279+00
7662,22,367,,30.082464,2017-12-06 14:53:05.231188+00
7663,22,368,,28.811192,2017-12-06 14:53:05.258999+00
7664,22,369,,36.284511,2017-12-06 14:53:05.287479+00
7665,22,370,,39.592953,2017-12-06 14:53:05.314188+00
7666,22,371,,36.743010,2017-12-06 14:53:05.339016+00
7667,22,372,,30.393258,2017-12-06 14:53:05.364263+00
7668,22,373,,36.156810,2017-12-06 14:53:05.388576+00
7669,22,374,,38.008364,2017-12-06 14:53:05.41931+00
7670,22,375,,40.170780,2017-12-06 14:53:05.442776+00
7671,22,376,,32.191876,2017-12-06 14:53:05.46598+00
7672,22,377,,39.026689,2017-12-06 14:53:05.491011+00
7673,22,378,,40.565930,2017-12-06 14:53:05.515578+00
7674,22,379,,33.677627,2017-12-06 14:53:05.539291+00
7675,22,380,,32.570913,2017-12-06 14:53:05.563042+00
7676,22,381,,40.719808,2017-12-06 14:53:05.588285+00
7677,22,382,,24.896565,2017-12-06 14:53:05.61211+00
7678,22,383,,32.222889,2017-12-06 14:53:05.638386+00
7679,22,384,,33.374825,2017-12-06 14:53:05.663707+00
7680,22,385,,46.274482,2017-12-06 14:53:05.687832+00
7681,22,386,,37.675914,2017-12-06 14:53:05.712817+00
7682,22,387,,37.321294,2017-12-06 14:53:05.737329+00
7683,22,388,,40.057288,2017-12-06 14:53:05.761445+00
7684,22,389,,32.866478,2017-12-06 14:53:05.785427+00
7685,22,390,,24.411648,2017-12-06 14:53:05.809258+00
7686,22,391,,34.955664,2017-12-06 14:53:05.83335+00
7687,22,392,,37.963921,2017-12-06 14:53:05.857285+00
7688,22,393,,27.617794,2017-12-06 14:53:05.881478+00
7689,22,394,,29.841935,2017-12-06 14:53:05.905283+00
7690,22,395,,27.981262,2017-12-06 14:53:05.930018+00
7691,22,396,,39.810130,2017-12-06 14:53:05.95545+00
7692,22,397,,35.997130,2017-12-06 14:53:05.978825+00
7693,22,398,,38.383281,2017-12-06 14:53:06.00522+00
7694,22,399,,34.093071,2017-12-06 14:53:06.032894+00
7695,22,400,,34.861819,2017-12-06 14:53:06.056932+00
7696,22,401,,35.244684,2017-12-06 14:53:06.080856+00
7697,22,402,,41.328355,2017-12-06 14:53:06.104736+00
7698,22,403,,32.836626,2017-12-06 14:53:06.129447+00
7699,22,404,,33.559028,2017-12-06 14:53:06.154096+00
7700,22,405,,39.948250,2017-12-06 14:53:06.177616+00
6963,21,58,5,2.733555,2017-12-06 14:55:02.116699+00
6996,21,92,3,1.426395,2017-12-06 14:55:02.221221+00
7224,21,331,5,2.738857,2017-12-06 14:55:02.329747+00
6925,21,17,5,4.939406,2017-12-06 14:55:02.482215+00
7219,21,326,5,3.511332,2017-12-06 14:55:02.585288+00
7069,21,169,4,2.241080,2017-12-06 14:55:02.594433+00
7701,23,246,5,,2017-12-06 15:04:32.56227+00
7702,23,215,5,,2017-12-06 15:04:32.57784+00
7703,23,109,2,,2017-12-06 15:04:32.591971+00
7704,23,58,3,,2017-12-06 15:04:32.608655+00
7705,23,79,2,,2017-12-06 15:04:32.623938+00
7706,23,1,,4.086997,2017-12-06 15:04:33.710615+00
7707,23,2,,7.238592,2017-12-06 15:04:33.734968+00
7708,23,3,,5.231374,2017-12-06 15:04:33.75988+00
7709,23,4,,7.793785,2017-12-06 15:04:33.786084+00
7710,23,5,,9.468931,2017-12-06 15:04:33.811508+00
7711,23,6,,5.798328,2017-12-06 15:04:33.836234+00
7712,23,7,,5.758760,2017-12-06 15:04:33.86031+00
7713,23,8,,6.763121,2017-12-06 15:04:33.884624+00
7714,23,9,,13.229754,2017-12-06 15:04:33.908161+00
7715,23,10,,10.928634,2017-12-06 15:04:33.932698+00
7716,23,11,,12.241306,2017-12-06 15:04:33.956222+00
7717,23,12,,8.059529,2017-12-06 15:04:33.980443+00
7718,23,13,,4.478169,2017-12-06 15:04:34.004557+00
7719,23,14,,11.103122,2017-12-06 15:04:34.028209+00
7720,23,15,,4.498677,2017-12-06 15:04:34.053057+00
7721,23,16,,7.014069,2017-12-06 15:04:34.078309+00
7722,23,17,,9.224235,2017-12-06 15:04:34.105567+00
7723,23,18,,3.451557,2017-12-06 15:04:34.130865+00
7724,23,19,,3.043385,2017-12-06 15:04:34.156593+00
7725,23,20,,5.111851,2017-12-06 15:04:34.182274+00
7726,23,21,,5.284248,2017-12-06 15:04:34.208906+00
7727,23,22,,8.929688,2017-12-06 15:04:34.234937+00
7728,23,23,,7.507775,2017-12-06 15:04:34.262482+00
7729,23,24,,4.666217,2017-12-06 15:04:34.292178+00
7730,23,25,,5.049900,2017-12-06 15:04:34.322096+00
7731,23,26,,8.674965,2017-12-06 15:04:34.347111+00
7732,23,27,,7.942114,2017-12-06 15:04:34.372081+00
7733,23,28,,5.858100,2017-12-06 15:04:34.396787+00
7734,23,29,,8.882139,2017-12-06 15:04:34.421674+00
8540,29,11,,3.685149,2017-12-07 12:28:08.786821+00
7735,23,30,5,6.942902,2017-12-06 15:09:44.832885+00
7737,23,32,,4.440787,2017-12-06 15:04:34.49674+00
7738,23,33,,11.855456,2017-12-06 15:04:34.520771+00
7739,23,34,,5.047585,2017-12-06 15:04:34.545368+00
7740,23,35,,9.819476,2017-12-06 15:04:34.5702+00
7741,23,36,,6.898024,2017-12-06 15:04:34.598004+00
7742,23,37,,6.619110,2017-12-06 15:04:34.626189+00
7743,23,38,,2.765619,2017-12-06 15:04:34.651442+00
7744,23,39,,3.517038,2017-12-06 15:04:34.67541+00
7745,23,40,,1.796742,2017-12-06 15:04:34.699652+00
7746,23,41,,11.682703,2017-12-06 15:04:34.724761+00
7747,23,42,,2.911037,2017-12-06 15:04:34.75049+00
7748,23,43,,4.162016,2017-12-06 15:04:34.77495+00
7749,23,44,,5.564548,2017-12-06 15:04:34.799757+00
7750,23,45,,8.521240,2017-12-06 15:04:34.823335+00
7751,23,46,,4.360512,2017-12-06 15:04:34.848016+00
7752,23,47,,1.620537,2017-12-06 15:04:34.872865+00
7753,23,48,,7.152542,2017-12-06 15:04:34.897162+00
7754,23,49,,6.204190,2017-12-06 15:04:34.928222+00
7755,23,50,,8.141820,2017-12-06 15:04:34.952719+00
7756,23,51,,11.715502,2017-12-06 15:04:34.977697+00
7757,23,52,,8.834956,2017-12-06 15:04:35.013155+00
7758,23,53,,4.451816,2017-12-06 15:04:35.042267+00
7759,23,54,,5.892893,2017-12-06 15:04:35.07283+00
7760,23,55,,9.993634,2017-12-06 15:04:35.103728+00
7761,23,56,,4.380647,2017-12-06 15:04:35.135663+00
7762,23,57,,8.860040,2017-12-06 15:04:35.163966+00
7763,23,59,,4.790462,2017-12-06 15:04:35.201366+00
7764,23,60,,7.805214,2017-12-06 15:04:35.227452+00
7765,23,61,,4.017012,2017-12-06 15:04:35.25355+00
7766,23,62,,7.914383,2017-12-06 15:04:35.277725+00
7767,23,63,,7.644428,2017-12-06 15:04:35.305233+00
7768,23,64,,6.661635,2017-12-06 15:04:35.331676+00
7769,23,65,,5.774123,2017-12-06 15:04:35.356016+00
7770,23,66,,5.913905,2017-12-06 15:04:35.379009+00
7771,23,67,,6.573808,2017-12-06 15:04:35.402467+00
7772,23,68,,4.894099,2017-12-06 15:04:35.426588+00
7773,23,69,,7.769391,2017-12-06 15:04:35.451348+00
7774,23,70,,8.644043,2017-12-06 15:04:35.475881+00
8541,29,12,,0.590661,2017-12-07 12:28:08.814886+00
7776,23,72,,11.130557,2017-12-06 15:04:35.525333+00
7777,23,73,,4.510676,2017-12-06 15:04:35.550036+00
7778,23,74,,8.026840,2017-12-06 15:04:35.574925+00
7779,23,75,,5.661641,2017-12-06 15:04:35.600981+00
7780,23,76,,5.065407,2017-12-06 15:04:35.626073+00
7781,23,77,,4.259742,2017-12-06 15:04:35.652511+00
7782,23,78,,5.472652,2017-12-06 15:04:35.679649+00
7783,23,80,,7.473992,2017-12-06 15:04:35.713362+00
7784,23,81,,3.413453,2017-12-06 15:04:35.742052+00
7785,23,82,,8.043223,2017-12-06 15:04:35.770665+00
7786,23,83,,9.116111,2017-12-06 15:04:35.797016+00
7787,23,84,,5.687434,2017-12-06 15:04:35.821322+00
7788,23,85,,8.175620,2017-12-06 15:04:35.846313+00
7789,23,86,,7.206294,2017-12-06 15:04:35.871+00
7790,23,87,,8.410495,2017-12-06 15:04:35.895284+00
7791,23,88,,4.833108,2017-12-06 15:04:35.920551+00
7792,23,89,,6.852993,2017-12-06 15:04:35.944662+00
7793,23,90,,6.725377,2017-12-06 15:04:35.970465+00
7794,23,91,,4.590042,2017-12-06 15:04:35.993758+00
7795,23,92,,3.501679,2017-12-06 15:04:36.017203+00
7796,23,93,,5.364883,2017-12-06 15:04:36.040836+00
7797,23,94,,8.765216,2017-12-06 15:04:36.06413+00
7798,23,95,,4.212129,2017-12-06 15:04:36.088464+00
7799,23,96,,6.051309,2017-12-06 15:04:36.116492+00
7800,23,97,,6.712477,2017-12-06 15:04:36.143968+00
7801,23,98,,8.161244,2017-12-06 15:04:36.172258+00
7802,23,99,,10.045283,2017-12-06 15:04:36.200793+00
7803,23,100,,10.367188,2017-12-06 15:04:36.228261+00
7804,23,101,,9.520938,2017-12-06 15:04:36.252935+00
7805,23,102,,10.052393,2017-12-06 15:04:36.277811+00
7806,23,103,,2.056611,2017-12-06 15:04:36.301263+00
7807,23,104,,6.462588,2017-12-06 15:04:36.327858+00
7808,23,105,,5.493424,2017-12-06 15:04:36.352409+00
7809,23,106,,9.129995,2017-12-06 15:04:36.378908+00
7810,23,107,,5.093799,2017-12-06 15:04:36.405116+00
7811,23,108,,6.589590,2017-12-06 15:04:36.437089+00
7812,23,110,,4.482844,2017-12-06 15:04:36.475578+00
7813,23,111,,6.132571,2017-12-06 15:04:36.503729+00
7814,23,112,,4.033233,2017-12-06 15:04:36.534599+00
7815,23,113,,5.619459,2017-12-06 15:04:36.563402+00
7816,23,114,,1.344706,2017-12-06 15:04:36.5932+00
7817,23,115,,8.831287,2017-12-06 15:04:36.621092+00
7818,23,116,,5.906810,2017-12-06 15:04:36.648114+00
7819,23,117,,2.602613,2017-12-06 15:04:36.675996+00
7820,23,118,,2.367016,2017-12-06 15:04:36.703109+00
7775,23,71,5,9.694818,2017-12-06 15:09:45.072856+00
7822,23,120,,6.259363,2017-12-06 15:04:36.759249+00
7823,23,121,,4.813742,2017-12-06 15:04:36.787496+00
7824,23,122,,3.463680,2017-12-06 15:04:36.811241+00
7825,23,123,,5.219689,2017-12-06 15:04:36.835297+00
7826,23,124,,0.373977,2017-12-06 15:04:36.861049+00
7827,23,125,,5.351297,2017-12-06 15:04:36.884565+00
7828,23,126,,4.331322,2017-12-06 15:04:36.91275+00
7829,23,127,,5.498473,2017-12-06 15:04:36.936324+00
7830,23,128,,7.937625,2017-12-06 15:04:36.960853+00
7831,23,129,,8.389257,2017-12-06 15:04:36.98607+00
7832,23,130,,8.438064,2017-12-06 15:04:37.013167+00
7833,23,131,,4.428953,2017-12-06 15:04:37.038531+00
7834,23,132,,9.185771,2017-12-06 15:04:37.071576+00
7835,23,133,,6.224856,2017-12-06 15:04:37.098362+00
7836,23,134,,6.653112,2017-12-06 15:04:37.123549+00
7837,23,135,,7.779681,2017-12-06 15:04:37.15053+00
7838,23,136,,6.824597,2017-12-06 15:04:37.175471+00
7839,23,137,,6.943415,2017-12-06 15:04:37.200914+00
7840,23,138,,4.826987,2017-12-06 15:04:37.226311+00
7841,23,139,,8.619755,2017-12-06 15:04:37.253304+00
7842,23,140,,4.916578,2017-12-06 15:04:37.279657+00
7843,23,141,,3.241209,2017-12-06 15:04:37.30817+00
7844,23,142,,6.161267,2017-12-06 15:04:37.333772+00
7845,23,143,,9.056842,2017-12-06 15:04:37.358925+00
7846,23,144,,3.203291,2017-12-06 15:04:37.382573+00
7847,23,145,,11.571966,2017-12-06 15:04:37.407934+00
7848,23,146,,10.856108,2017-12-06 15:04:37.435728+00
7849,23,147,,7.611467,2017-12-06 15:04:37.463325+00
7850,23,148,,9.977070,2017-12-06 15:04:37.48779+00
7851,23,149,,8.673593,2017-12-06 15:04:37.511696+00
7852,23,150,,6.683332,2017-12-06 15:04:37.535983+00
7853,23,151,,5.937107,2017-12-06 15:04:37.565731+00
7854,23,152,,7.999030,2017-12-06 15:04:37.59374+00
7855,23,153,,1.212238,2017-12-06 15:04:37.619+00
7856,23,154,,8.950461,2017-12-06 15:04:37.642622+00
7857,23,155,,5.432852,2017-12-06 15:04:37.667431+00
7858,23,156,,4.980354,2017-12-06 15:04:37.695672+00
7859,23,157,,8.314173,2017-12-06 15:04:37.723711+00
7860,23,158,,4.076699,2017-12-06 15:04:37.748976+00
7861,23,159,,4.600431,2017-12-06 15:04:37.775216+00
7862,23,160,,4.085425,2017-12-06 15:04:37.799152+00
7863,23,161,,6.506387,2017-12-06 15:04:37.823683+00
7864,23,162,,7.793357,2017-12-06 15:04:37.847796+00
7865,23,163,,5.172111,2017-12-06 15:04:37.875118+00
7821,23,119,4,9.715474,2017-12-06 15:09:44.977526+00
7866,23,164,,7.903308,2017-12-06 15:04:37.901874+00
7867,23,165,,5.539292,2017-12-06 15:04:37.927007+00
7868,23,166,,10.244247,2017-12-06 15:04:37.950516+00
7869,23,167,,9.147981,2017-12-06 15:04:37.979079+00
7870,23,168,,4.302436,2017-12-06 15:04:38.008813+00
7871,23,169,,5.533129,2017-12-06 15:04:38.038275+00
7872,23,170,,8.668432,2017-12-06 15:04:38.068566+00
7873,23,171,,10.232380,2017-12-06 15:04:38.096542+00
7875,23,173,,4.507853,2017-12-06 15:04:38.15904+00
7876,23,174,,8.053141,2017-12-06 15:04:38.184026+00
7877,23,175,,6.739509,2017-12-06 15:04:38.209478+00
7878,23,176,,5.078214,2017-12-06 15:04:38.235967+00
7879,23,177,,1.631836,2017-12-06 15:04:38.261579+00
7880,23,178,,5.356701,2017-12-06 15:04:38.286439+00
7881,23,179,,5.346671,2017-12-06 15:04:38.309664+00
7882,23,180,,5.862538,2017-12-06 15:04:38.332915+00
7883,23,181,,5.771722,2017-12-06 15:04:38.356314+00
7884,23,182,,8.120896,2017-12-06 15:04:38.380672+00
7885,23,183,,8.829977,2017-12-06 15:04:38.405287+00
7886,23,184,,9.421597,2017-12-06 15:04:38.430197+00
7887,23,185,,6.060812,2017-12-06 15:04:38.455097+00
7888,23,186,,5.444203,2017-12-06 15:04:38.48066+00
7889,23,187,,8.631705,2017-12-06 15:04:38.507419+00
7890,23,188,,12.860561,2017-12-06 15:04:38.533026+00
7891,23,189,,7.043406,2017-12-06 15:04:38.664186+00
7892,23,190,,11.250867,2017-12-06 15:04:38.690881+00
7893,23,191,,10.506688,2017-12-06 15:04:38.719527+00
7894,23,192,,7.372714,2017-12-06 15:04:38.75038+00
7895,23,193,,5.655061,2017-12-06 15:04:38.782671+00
7896,23,194,,5.197265,2017-12-06 15:04:38.813976+00
7897,23,195,,6.716493,2017-12-06 15:04:38.846415+00
7898,23,196,,7.236669,2017-12-06 15:04:38.902967+00
7899,23,197,,6.792611,2017-12-06 15:04:38.94459+00
7900,23,198,,0.802186,2017-12-06 15:04:38.979057+00
7901,23,199,,7.545760,2017-12-06 15:04:39.010024+00
7902,23,200,,5.983914,2017-12-06 15:04:39.040555+00
7903,23,201,,6.874240,2017-12-06 15:04:39.065442+00
7904,23,202,,11.627807,2017-12-06 15:04:39.097006+00
7905,23,203,,-0.321684,2017-12-06 15:04:39.123395+00
7906,23,204,,7.600879,2017-12-06 15:04:39.148985+00
7907,23,205,,2.837491,2017-12-06 15:04:39.173761+00
7908,23,206,,6.790476,2017-12-06 15:04:39.201467+00
7909,23,207,,4.104743,2017-12-06 15:04:39.236574+00
7910,23,208,,4.927515,2017-12-06 15:04:39.263+00
7911,23,209,,7.272805,2017-12-06 15:04:39.288173+00
7912,23,210,,6.806938,2017-12-06 15:04:39.313341+00
7913,23,211,,4.977176,2017-12-06 15:04:39.338061+00
7914,23,212,,10.957310,2017-12-06 15:04:39.366823+00
7915,23,213,,8.990372,2017-12-06 15:04:39.396292+00
7916,23,214,,7.481995,2017-12-06 15:04:39.424363+00
7917,23,216,,4.430148,2017-12-06 15:04:39.459784+00
7918,23,217,,10.390784,2017-12-06 15:04:39.484847+00
7919,23,218,,5.295267,2017-12-06 15:04:39.509843+00
7920,23,219,,6.049163,2017-12-06 15:04:39.538119+00
7921,23,220,,4.092702,2017-12-06 15:04:39.573014+00
7922,23,221,,7.366575,2017-12-06 15:04:39.603597+00
7923,23,222,,6.138591,2017-12-06 15:04:39.635825+00
7924,23,223,,8.451776,2017-12-06 15:04:39.672725+00
7925,23,224,,10.879966,2017-12-06 15:04:39.702628+00
7926,23,225,,3.707670,2017-12-06 15:04:39.729903+00
7927,23,226,,8.461890,2017-12-06 15:04:39.754514+00
7928,23,227,,4.757830,2017-12-06 15:04:39.783317+00
7929,23,228,,6.248770,2017-12-06 15:04:39.809309+00
7930,23,229,,7.012317,2017-12-06 15:04:39.836351+00
7931,23,230,,7.821490,2017-12-06 15:04:39.863151+00
7932,23,231,,10.472442,2017-12-06 15:04:39.948906+00
7933,23,232,,8.609651,2017-12-06 15:04:39.983117+00
7934,23,233,,7.350110,2017-12-06 15:04:40.016464+00
7935,23,234,,7.697098,2017-12-06 15:04:40.043477+00
7936,23,235,,8.413576,2017-12-06 15:04:40.069064+00
7937,23,236,,6.553081,2017-12-06 15:04:40.095466+00
7938,23,237,,6.934215,2017-12-06 15:04:40.126681+00
7939,23,238,,6.603582,2017-12-06 15:04:40.152044+00
7940,23,239,,5.555998,2017-12-06 15:04:40.1812+00
7941,23,240,,7.532019,2017-12-06 15:04:40.20716+00
7942,23,241,,8.346191,2017-12-06 15:04:40.235179+00
7943,23,242,,7.017798,2017-12-06 15:04:40.268717+00
7944,23,243,,6.337448,2017-12-06 15:04:40.299636+00
7945,23,244,,1.222509,2017-12-06 15:04:40.340012+00
7874,23,172,3,6.944918,2017-12-06 15:09:44.999974+00
7947,23,247,,7.532707,2017-12-06 15:04:40.408022+00
7948,23,248,,4.295843,2017-12-06 15:04:40.438721+00
7949,23,249,,2.708357,2017-12-06 15:04:40.46522+00
7950,23,250,,5.831881,2017-12-06 15:04:40.496323+00
7951,23,251,,5.143368,2017-12-06 15:04:40.529527+00
7952,23,252,,7.024022,2017-12-06 15:04:40.5557+00
7953,23,253,,6.543759,2017-12-06 15:04:40.58532+00
7954,23,254,,5.617803,2017-12-06 15:04:40.613874+00
7946,23,245,3,10.361534,2017-12-06 15:09:44.85344+00
7956,23,256,,9.798261,2017-12-06 15:04:40.685103+00
7957,23,257,,9.202457,2017-12-06 15:04:40.715737+00
7958,23,258,,3.686834,2017-12-06 15:04:40.769357+00
7959,23,259,,4.962386,2017-12-06 15:04:40.800255+00
7960,23,260,,3.395895,2017-12-06 15:04:40.840817+00
7961,23,261,,5.304316,2017-12-06 15:04:40.882603+00
7962,23,262,,4.971403,2017-12-06 15:04:40.930188+00
7963,23,263,,7.098688,2017-12-06 15:04:40.973255+00
7964,23,264,,9.068149,2017-12-06 15:04:41.032755+00
7965,23,265,,8.266194,2017-12-06 15:04:41.080122+00
7966,23,266,,6.868756,2017-12-06 15:04:41.11504+00
7967,23,267,,12.667571,2017-12-06 15:04:41.163447+00
7968,23,268,,5.798557,2017-12-06 15:04:41.193608+00
7969,23,269,,8.967001,2017-12-06 15:04:41.218784+00
7970,23,270,,7.634117,2017-12-06 15:04:41.250026+00
7971,23,271,,7.747917,2017-12-06 15:04:41.276944+00
7972,23,272,,9.832628,2017-12-06 15:04:41.303744+00
7973,23,273,,11.182713,2017-12-06 15:04:41.330548+00
7974,23,274,,9.264450,2017-12-06 15:04:41.35959+00
7975,23,275,,8.574021,2017-12-06 15:04:41.387854+00
7976,23,276,,2.633052,2017-12-06 15:04:41.414082+00
7977,23,277,,8.694447,2017-12-06 15:04:41.439514+00
7978,23,278,,7.704875,2017-12-06 15:04:41.464952+00
7979,23,279,,9.515196,2017-12-06 15:04:41.49791+00
7980,23,280,,4.578421,2017-12-06 15:04:41.523072+00
7981,23,281,,3.167434,2017-12-06 15:04:41.548956+00
7982,23,282,,7.757172,2017-12-06 15:04:41.578126+00
7983,23,283,,0.742131,2017-12-06 15:04:41.610013+00
7984,23,284,,6.461870,2017-12-06 15:04:41.639467+00
7985,23,285,,5.149301,2017-12-06 15:04:41.665616+00
7986,23,286,,8.871527,2017-12-06 15:04:41.69156+00
7987,23,287,,4.473619,2017-12-06 15:04:41.719254+00
7988,23,288,,2.571669,2017-12-06 15:04:41.74625+00
7989,23,289,,8.534451,2017-12-06 15:04:41.776565+00
7990,23,290,,6.687328,2017-12-06 15:04:41.806071+00
7991,23,291,,4.011647,2017-12-06 15:04:41.844453+00
7955,23,255,2,10.584587,2017-12-06 15:09:44.843409+00
7992,23,292,,6.769597,2017-12-06 15:04:41.875779+00
7993,23,293,,5.477987,2017-12-06 15:04:41.903823+00
7994,23,294,,4.121879,2017-12-06 15:04:41.932161+00
7995,23,295,,4.842977,2017-12-06 15:04:41.96926+00
7996,23,296,,7.666980,2017-12-06 15:04:42.001402+00
7998,23,298,,1.471677,2017-12-06 15:04:42.064591+00
7999,23,299,,3.786669,2017-12-06 15:04:42.097242+00
8031,23,331,3,6.812784,2017-12-06 15:09:45.118251+00
8001,23,301,,6.620061,2017-12-06 15:04:42.151577+00
8002,23,302,,1.329527,2017-12-06 15:04:42.175235+00
8003,23,303,,3.993406,2017-12-06 15:04:42.19983+00
8004,23,304,,4.970775,2017-12-06 15:04:42.227863+00
8005,23,305,,4.082000,2017-12-06 15:04:42.254508+00
8006,23,306,,6.967182,2017-12-06 15:04:42.284438+00
8007,23,307,,8.473759,2017-12-06 15:04:42.313657+00
8008,23,308,,0.033061,2017-12-06 15:04:42.343238+00
8009,23,309,,9.691491,2017-12-06 15:04:42.372358+00
8010,23,310,,7.287285,2017-12-06 15:04:42.401593+00
8011,23,311,,10.800238,2017-12-06 15:04:42.430302+00
8012,23,312,,7.146483,2017-12-06 15:04:42.4576+00
8013,23,313,,5.014537,2017-12-06 15:04:42.48624+00
8014,23,314,,2.358671,2017-12-06 15:04:42.512673+00
8015,23,315,,7.521521,2017-12-06 15:04:42.541463+00
8016,23,316,,5.744416,2017-12-06 15:04:42.568925+00
8017,23,317,,2.897115,2017-12-06 15:04:42.595258+00
8018,23,318,,6.330382,2017-12-06 15:04:42.620253+00
8019,23,319,,7.780803,2017-12-06 15:04:42.648577+00
8020,23,320,,8.458468,2017-12-06 15:04:42.675235+00
8021,23,321,,8.587707,2017-12-06 15:04:42.699725+00
8022,23,322,,6.401848,2017-12-06 15:04:42.724271+00
8023,23,323,,11.211753,2017-12-06 15:04:42.748606+00
8024,23,324,,2.128656,2017-12-06 15:04:42.777699+00
8025,23,325,,8.087413,2017-12-06 15:04:42.801583+00
8026,23,326,,6.980350,2017-12-06 15:04:42.825352+00
8027,23,327,,5.439128,2017-12-06 15:04:42.849276+00
8028,23,328,,4.122124,2017-12-06 15:04:42.873891+00
8029,23,329,,4.002760,2017-12-06 15:04:42.90084+00
8030,23,330,,14.061986,2017-12-06 15:04:42.925883+00
7997,23,297,5,8.761504,2017-12-06 15:09:45.135419+00
8032,23,332,,8.390048,2017-12-06 15:04:42.97451+00
8033,23,333,,7.662191,2017-12-06 15:04:42.998127+00
8034,23,334,,7.582923,2017-12-06 15:04:43.02898+00
8035,23,335,,7.244457,2017-12-06 15:04:43.053445+00
8036,23,336,,6.845112,2017-12-06 15:04:43.077945+00
